participant_id,session_id,turn_number,condition,synchrony_lsm,synchrony_embedding,stability_score,coherence_score,user_style_vector,bot_style_vector
673e2ad54a989f15bc638d5b,81779672-ee89-44f2-a7ce-6b3413b6ee83,8,adaptive,0.6932105395567819,0.7041386961936951,-0.5744704450379459,0.5618505666074232,"[0.0008851282182149589, 0.6486, 13.333333333333334, 84.68, 0, 0, 0, 0.4]","[0.0009723109542392194, 0.743, 19.0, 63.7, 0, 0, 0, 0.39473684210526316]"
673e2ad54a989f15bc638d5b,81779672-ee89-44f2-a7ce-6b3413b6ee83,9,adaptive,0.7108940661256095,0.637295126914978,0.279442136623895,-0.568715201720339,"[0.9589331150054932, 0.7925, 14.0, 93.14, 0, 0, 0, 0.5]","[0.002035917481407523, 0.7003, 15.5, 49.31, 0, 0, 0, 0.3225806451612903]"
673e2ad54a989f15bc638d5b,81779672-ee89-44f2-a7ce-6b3413b6ee83,10,adaptive,0.6171150054569751,0.6847717761993408,-0.203356043635162,0.0287183967617989,"[0.011725632473826408, 0.296, 6.5, 85.69, 0, 0, 0, 0.38461538461538464]","[0.000573901052121073, 0.938, 13.25, 65.42, 0, 0, 0, 0.3584905660377358]"
673e2ad54a989f15bc638d5b,81779672-ee89-44f2-a7ce-6b3413b6ee83,11,adaptive,0.7423898906472387,0.6837131381034851,0.1527010272224278,0.6501462030634878,"[0.0028663882985711098, 0.6124, 21.0, 59.64, 0, 0, 0, 0.47619047619047616]","[0.004828575998544693, 0.8779, 14.666666666666666, 76.22, 0, 0, 0, 0.3409090909090909]"
673e2ad54a989f15bc638d5b,81779672-ee89-44f2-a7ce-6b3413b6ee83,12,adaptive,0.5084953849280416,0.508619487285614,-0.2530561105176137,0.059339139627304,"[0.01798075996339321, 0.3612, 18.0, 72.16, 0, 0, 0, 0.4444444444444444]","[0.000428897823439911, 0.9442, 17.0, 56.25, 0, 0, 0, 0.37254901960784315]"
673e2ad54a989f15bc638d5b,81779672-ee89-44f2-a7ce-6b3413b6ee83,13,adaptive,0.8427887585621134,0.6043197512626648,0.5441780515057516,-0.5345126289161457,"[0.0004894902813248336, 0.6597, 10.0, 96.18, 0, 0, 0, 0.35]","[0.0011316268937662244, 0.896, 20.0, 45.46, 0, 0, 0, 0.26666666666666666]"
673e2ad54a989f15bc638d5b,81779672-ee89-44f2-a7ce-6b3413b6ee83,14,adaptive,0.8053123665616386,0.5588567852973938,0.9571297219231124,-0.4641034977937395,"[0.14147068560123444, 0.6652, 18.5, 96.01, 0, 0, 0, 0.5135135135135135]","[0.0016731179784983397, 0.8781, 16.666666666666668, 56.96, 0, 0, 0, 0.32]"
673e2ad54a989f15bc638d5b,81779672-ee89-44f2-a7ce-6b3413b6ee83,15,adaptive,0.670814256505647,0.531285285949707,0.8098444454343413,0.0312637467652979,"[0.004602393135428429, 0.5508, 17.0, 72.66, 0, 0, 0, 0.5]","[0.0004781995085068047, 0.9199, 17.333333333333332, 56.25, 0, 0, 0, 0.36538461538461536]"
673e2ad54a989f15bc638d5b,81779672-ee89-44f2-a7ce-6b3413b6ee83,16,adaptive,0.6597282442924486,0.8671305179595947,-0.2277887066695063,-0.6943654092472258,"[0.007431946229189634, 0, 14.0, 76.22, 0, 0, 0, 0.2857142857142857]","[0.00040100791375152767, 0.974, 14.333333333333334, 67.45, 0, 0, 0, 0.23255813953488372]"
64014527b3cff9215591758d,07bd0faa-d5dc-4d6d-8be6-f948d1b26df0,1,adaptive,0.5418784150312911,0.6343823671340942,,0.4214693509919773,"[0.1312784105539322, -0.6153, 5.5, 108.7, 0, 0, 0, 0.2727272727272727]","[0.0014946394367143512, -0.0772, 15.0, 85.18, 0, 0, 0, 0.36666666666666664]"
64014527b3cff9215591758d,07bd0faa-d5dc-4d6d-8be6-f948d1b26df0,2,adaptive,0.4493129860387121,0.6709660887718201,0.3586789973228195,0.7890795987904199,"[0.7324034571647644, -0.5106, 23.0, 76.56, 0, 0, 0, 0.43478260869565216]","[0.001874568872153759, 0.7787, 12.333333333333334, 85.69, 0, 0, 0, 0.40540540540540543]"
64014527b3cff9215591758d,07bd0faa-d5dc-4d6d-8be6-f948d1b26df0,3,adaptive,0.5,0.7788198590278625,-0.0482049615886894,0.4490430777573637,"[0.5002087354660034, -0.296, 1.0, 121.22, 0, 0, 0, 1.0]","[0.001604749239049852, 0.7812, 17.666666666666668, 74.9, 0, 0, 0, 0.32075471698113206]"
64014527b3cff9215591758d,07bd0faa-d5dc-4d6d-8be6-f948d1b26df0,4,adaptive,0.3526949393402452,0.6684173941612244,0.0395179804905778,0.1050070340502086,"[0.8071632385253906, 0.1022, 7.5, 90.77, 0, 0, 0, 0.3333333333333333]","[0.0006011935765855014, -0.5837, 14.0, 59.6, 0, 0, 0, 0.35714285714285715]"
64014527b3cff9215591758d,07bd0faa-d5dc-4d6d-8be6-f948d1b26df0,5,adaptive,0.6119460722017437,0.606560230255127,-0.3419347769524057,-0.0228152373229686,"[0.40596339106559753, -0.5719, 8.0, 99.23, 0, 0, 0, 0.4375]","[0.0009320888202637434, 0.9509, 20.333333333333332, 62.68, 0, 0, 0, 0.3114754098360656]"
64014527b3cff9215591758d,07bd0faa-d5dc-4d6d-8be6-f948d1b26df0,6,adaptive,0.5,0.6312186121940613,0.4806139339015857,-0.632331382760867,"[0.18163371086120605, 0, 3.0, 119.19, 0, 0, 0, 1.0]","[0.0006261362577788532, 0.9201, 15.0, 66.44, 0, 0, 0, 0.28888888888888886]"
64014527b3cff9215591758d,07bd0faa-d5dc-4d6d-8be6-f948d1b26df0,7,adaptive,0.5,0.7351559996604919,0.8419116718204851,-0.3865963248713278,"[0.041287098079919815, 0.6124, 2.0, 120.21, 0, 0, 0, 0]","[0.0006495533161796629, 0.936, 17.0, 64.41, 0, 0, 0, 0.29411764705882354]"
64014527b3cff9215591758d,07bd0faa-d5dc-4d6d-8be6-f948d1b26df0,8,adaptive,0.5,0.7145184278488159,0.5560959762292773,-0.5536350606184828,"[0.9927350282669067, 0.3182, 1.0, 121.22, 0, 0, 0, 0]","[0.0004985289997421205, 0.9601, 13.75, 68.97, 0, 0, 0, 0.2909090909090909]"
64014527b3cff9215591758d,07bd0faa-d5dc-4d6d-8be6-f948d1b26df0,9,adaptive,0.5,0.6838878393173218,0.235307022686488,-0.0954997762788296,"[0.9927350282669067, 0.3182, 1.0, 121.22, 0, 0, 0, 0]","[0.0016666140872985125, 0.7713, 19.0, 72.36, 0, 0, 0, 0.2631578947368421]"
64014527b3cff9215591758d,07bd0faa-d5dc-4d6d-8be6-f948d1b26df0,10,adaptive,0.5,0.6642515659332275,0.5409827745133354,0.266868615723667,"[0.8514354825019836, 0, 3.0, 59.97, 0, 0, 0, 0]","[0.0033698794431984425, 0.9313, 15.666666666666666, 83.96, 0, 0, 0, 0.2978723404255319]"
64014527b3cff9215591758d,07bd0faa-d5dc-4d6d-8be6-f948d1b26df0,11,adaptive,0.5,0.8140225410461426,0.6090159515049549,-0.1707790158027415,"[0.21694576740264893, 0.3612, 2.0, 120.21, 0, 0, 0, 0.5]","[0.0005101063870824873, 0.9265, 9.0, 89.75, 0, 0, 0, 0.25]"
64014527b3cff9215591758d,07bd0faa-d5dc-4d6d-8be6-f948d1b26df0,12,adaptive,0.5,0.8579235076904297,0.9611757130331502,-0.0385726387317353,"[0.0019069856498390436, 0.3612, 3.0, 120.21, 0, 0, 0, 0.3333333333333333]","[0.0009616512106731534, 0.9584, 9.0, 86.71, 0, 0, 0, 0.2962962962962963]"
65c017a404cde4687fdad22e,375bec92-5a2a-4cba-b4d0-505cebfbabb5,1,adaptive,0.4426292890381379,0.6903550624847412,,-0.1290564922041848,"[0.0018969163065776229, 0.4215, 4.0, 102.27, 0, 0, 0, 0.25]","[0.0009518039878457785, 0.923, 9.0, 90.05, 0, 0, 0, 0.25925925925925924]"
65c017a404cde4687fdad22e,375bec92-5a2a-4cba-b4d0-505cebfbabb5,2,adaptive,0.5717529567388928,0.8501798510551453,0.209640196610424,0.6255427766675417,"[0.2088068574666977, 0.4939, 7.0, 56.93, 0, 0, 0, 0.2857142857142857]","[0.0008114398224279284, 0.926, 12.0, 77.23, 0, 0, 0, 0.4166666666666667]"
65c017a404cde4687fdad22e,375bec92-5a2a-4cba-b4d0-505cebfbabb5,3,adaptive,0.5465295001861968,0.8003054857254028,-0.4027883983344418,-0.9390770138391744,"[0.09295155853033066, 0.3612, 9.0, 71.82, 0, 0, 0, 0.3333333333333333]","[0.0008940740372054279, 0.8516, 8.0, 43.9, 0, 0, 0, 0.20833333333333334]"
65c017a404cde4687fdad22e,375bec92-5a2a-4cba-b4d0-505cebfbabb5,4,adaptive,0.5,0.6543428301811218,0.7858782972069396,-0.8770366101574063,"[0.9145712852478027, 0, 4.0, 34.59, 0, 0, 0, 0]","[0.0038723493926227093, 0.8826, 12.5, 29.86, 0, 0, 0, 0.28]"
65c017a404cde4687fdad22e,375bec92-5a2a-4cba-b4d0-505cebfbabb5,5,adaptive,0.70321842290924,0.5306012630462646,-0.6809737695361711,0.8725277751658663,"[0.9159793853759766, 0.4902, 14.0, 76.22, 0, 0, 0, 0.5]","[0.00039070798084139824, 0.4767, 17.0, 81.63, 0, 0, 0, 0.4411764705882353]"
65c017a404cde4687fdad22e,375bec92-5a2a-4cba-b4d0-505cebfbabb5,6,adaptive,0.5398922272443791,0.5178049206733704,0.4063617925571522,0.7314640337132032,"[0.9437552094459534, 0.8074, 10.0, 62.34, 0, 0, 0, 0.4]","[0.006337150000035763, 0.9758, 16.5, 73.68, 0, 0, 0, 0.3939393939393939]"
65c017a404cde4687fdad22e,375bec92-5a2a-4cba-b4d0-505cebfbabb5,7,adaptive,0.7498400978987037,0.7013535499572754,-0.0741604831448801,-0.0082496601666597,"[0.007987684570252895, 0, 8.5, 98.21, 0, 0, 0, 0.35294117647058826]","[0.005567651242017746, 0.9245, 9.333333333333334, 80.99, 0, 0, 0, 0.32142857142857145]"
65c017a404cde4687fdad22e,375bec92-5a2a-4cba-b4d0-505cebfbabb5,8,adaptive,0.7686778846514903,0.6232717037200928,0.1442136720554981,-0.9460752960624396,"[0.021814007312059402, 0, 13.0, 84.68, 0, 0, 0, 0.46153846153846156]","[0.0007425025687552989, 0.8708, 13.333333333333334, 60.01, 0, 0, 0, 0.3]"
65c017a404cde4687fdad22e,375bec92-5a2a-4cba-b4d0-505cebfbabb5,9,adaptive,0.8130517804255053,0.6302374601364136,0.556454652693647,-0.4160395397478578,"[0.00036498598637990654, 0.765, 9.0, 97.7, 0, 0, 0, 0.5]","[0.0009090257226489484, 0.8748, 10.0, 71.1, 0, 0, 0, 0.3]"
65c017a404cde4687fdad22e,375bec92-5a2a-4cba-b4d0-505cebfbabb5,10,adaptive,0.6175019731630498,0.6451714038848877,0.3934801561095133,-0.6305050711306912,"[0.0005904869758524001, 0.5657, 5.666666666666667, 64.37, 0, 0, 0, 0.35294117647058826]","[0.0007743941969238222, 0.9296, 10.666666666666666, 45.12, 0, 0, 0, 0.34375]"
65c017a404cde4687fdad22e,375bec92-5a2a-4cba-b4d0-505cebfbabb5,11,adaptive,0.7758021937738222,0.5926611423492432,0.5781086031979112,0.2629053146919051,"[0.000664988299831748, 0.8225, 8.0, 77.74, 0, 0, 0, 0.2916666666666667]","[0.0017442194512113929, 0.8858, 13.0, 60.31, 0, 0, 0, 0.41025641025641024]"
65c017a404cde4687fdad22e,375bec92-5a2a-4cba-b4d0-505cebfbabb5,12,adaptive,0.6874635586325452,0.5905737280845642,-0.3226415817423946,-0.0185227931267175,"[0.0009254712495021522, 0.5413, 9.5, 79.77, 0, 0, 0, 0.42105263157894735]","[0.0009468370699323714, 0.8442, 17.0, 65.22, 0, 0, 0, 0.3235294117647059]"
65c017a404cde4687fdad22e,375bec92-5a2a-4cba-b4d0-505cebfbabb5,13,adaptive,0.7744855174288907,0.6249254941940308,-0.6239596665615021,0.0948916987479875,"[0.00045688895625062287, 0.6344, 5.333333333333333, 73.34, 0, 0, 0, 0.3125]","[0.01463108230382204, 0.9041, 11.666666666666666, 82.14, 0, 0, 0, 0.3142857142857143]"
65c017a404cde4687fdad22e,375bec92-5a2a-4cba-b4d0-505cebfbabb5,14,adaptive,0.6167261318657438,0.5926728844642639,-0.6783693150466195,-0.0757445820915658,"[0.00822369009256363, 0.5719, 11.0, 78.25, 0, 0, 0, 0.36363636363636365]","[0.005642871838063002, 0.7964, 17.5, 57.27, 0, 0, 0, 0.34285714285714286]"
65c017a404cde4687fdad22e,375bec92-5a2a-4cba-b4d0-505cebfbabb5,15,adaptive,0.6692442721834638,0.620700478553772,-0.1968946935167639,0.2080989087700826,"[0.023760344833135605, 0.296, 12.0, 77.23, 0, 0, 0, 0.3333333333333333]","[0.0011937556555494666, 0.9659, 11.0, 62.04, 0, 0, 0, 0.42424242424242425]"
65c017a404cde4687fdad22e,375bec92-5a2a-4cba-b4d0-505cebfbabb5,16,adaptive,0.6709127858500723,0.7402408719062805,-0.1024598012309994,0.6623167051528702,"[0.016976721584796906, 0.4588, 10.0, 28.5, 0, 0, 0, 0.3]","[0.004718401003628969, 0.9042, 18.0, 73.17, 0, 0, 0, 0.3611111111111111]"
65c017a404cde4687fdad22e,375bec92-5a2a-4cba-b4d0-505cebfbabb5,17,adaptive,0.8505389453595866,0.6323209404945374,-0.083295687371663,0.0208423666266899,"[0.0011035635834559798, -0.1531, 8.666666666666666, 102.1, 0, 0, 0, 0.46153846153846156]","[0.0033896835520863533, 0.9638, 12.666666666666666, 77.53, 0, 0, 0, 0.3157894736842105]"
65c017a404cde4687fdad22e,375bec92-5a2a-4cba-b4d0-505cebfbabb5,18,adaptive,0.6291037805454195,0.6703966856002808,0.7154012216963614,-0.5305312449097208,"[0.0005130834761075675, 0.4019, 5.0, 80.28, 0, 0, 0, 0.3]","[0.0013532874872907996, 0.9476, 10.333333333333334, 79.26, 0, 0, 0, 0.1935483870967742]"
65c017a404cde4687fdad22e,375bec92-5a2a-4cba-b4d0-505cebfbabb5,19,adaptive,0.830707524631738,0.4972352385520935,0.8862330827515056,-0.8348346454340505,"[0.9580891728401184, 0.7096, 8.0, 65.73, 0, 0, 0, 0.3125]","[0.0005236606230027974, 0.9298, 10.333333333333334, 62.34, 0, 0, 0, 0.22580645161290322]"
675cf75e3c237ff931f4a43e,0f2e6e75-1ad5-4a74-9bdb-75e440d4a580,1,adaptive,0.9040515932471426,0.8642897605895996,,0.5770638048919181,"[0.952078640460968, 0, 11.0, 110.22, 0, 0, 0, 0.18181818181818182]","[0.0014120773412287235, 0.8934, 17.5, 73.68, 0, 0, 0, 0.34285714285714286]"
675cf75e3c237ff931f4a43e,0f2e6e75-1ad5-4a74-9bdb-75e440d4a580,2,adaptive,0.6383011332069701,0.8861182332038879,0.0598836066395828,0.4067342110452292,"[0.0006742730620317161, 0.8957, 10.5, 78.59, 0, 0, 0, 0.3333333333333333]","[0.0004006006056442857, 0.7506, 15.5, 57.77, 0, 0, 0, 0.41935483870967744]"
675cf75e3c237ff931f4a43e,0f2e6e75-1ad5-4a74-9bdb-75e440d4a580,3,adaptive,0.2745284142494189,0.929860293865204,-0.4315188695578746,-0.3137254338800517,"[0.002321947365999222, 0, 7.0, 49.48, 0, 0, 0, 0.14285714285714285]","[0.0008721929625608027, 0.8551, 8.666666666666666, 72.53, 0, 0, 0, 0.3076923076923077]"
675cf75e3c237ff931f4a43e,0f2e6e75-1ad5-4a74-9bdb-75e440d4a580,4,adaptive,0.8074728740178918,0.6189694404602051,0.243069154693149,-0.732119273877252,"[0.0005232385010458529, 0.2732, 9.333333333333334, 89.04, 0, 0, 0, 0.25]","[0.0004976724740117788, 0.8218, 14.5, 66.23, 0, 0, 0, 0.2413793103448276]"
675cf75e3c237ff931f4a43e,0f2e6e75-1ad5-4a74-9bdb-75e440d4a580,5,adaptive,0.8637370377969917,0.5687404870986938,-0.2368329326635454,0.3913806045426067,"[0.001349852653220296, 0.7251, 12.5, 85.18, 0, 0, 0, 0.44]","[0.0009631628636270761, 0.7351, 18.5, 65.22, 0, 0, 0, 0.35135135135135137]"
675cf75e3c237ff931f4a43e,0f2e6e75-1ad5-4a74-9bdb-75e440d4a580,6,adaptive,0.627821146604736,0.9338473081588744,0.3278301114114854,-0.6798878734729019,"[0.00212088436819613, 0.3612, 12.0, 68.77, 0, 0, 0, 0.25]","[0.0018705807160586119, 0.7964, 17.0, 57.27, 0, 0, 0, 0.2647058823529412]"
675cf75e3c237ff931f4a43e,0f2e6e75-1ad5-4a74-9bdb-75e440d4a580,7,adaptive,0.4478075133878946,0.9847063422203064,0.5496360309331978,-0.5469045568494593,"[0.0003810201305896044, 0, 9.5, 46.94, 0, 0, 0, 0.2631578947368421]","[0.0004329912189859897, 0.6808, 14.0, 66.74, 0, 0, 0, 0.2857142857142857]"
675cf75e3c237ff931f4a43e,0f2e6e75-1ad5-4a74-9bdb-75e440d4a580,8,adaptive,0.5392570517878903,0.965814173221588,0.6659479019533797,-0.8976847353552717,"[0.0004913772572763264, 0.3818, 14.0, 66.74, 0, 0, 0, 0.2857142857142857]","[0.0006993397837504745, 0.8908, 12.666666666666666, 61.02, 0, 0, 0, 0.23684210526315788]"
675cf75e3c237ff931f4a43e,0f2e6e75-1ad5-4a74-9bdb-75e440d4a580,9,adaptive,0.8857054657425205,0.877551794052124,0.2440082995287059,-0.0049247316308849,"[0.0006824755691923201, -0.0258, 24.0, 66.07, 0, 0, 0, 0.3333333333333333]","[0.001056404085829854, 0.7906, 17.0, 72.16, 0, 0, 0, 0.29411764705882354]"
675cf75e3c237ff931f4a43e,0f2e6e75-1ad5-4a74-9bdb-75e440d4a580,10,adaptive,0.6967153207844812,0.7447865009307861,0.8594238142611774,-0.0115790800302031,"[0.00044049578718841076, 0.4019, 5.5, 62.34, 0, 0, 0, 0.2727272727272727]","[0.00040872502722777426, 0.743, 15.5, 75.2, 0, 0, 0, 0.2903225806451613]"
675cf75e3c237ff931f4a43e,0f2e6e75-1ad5-4a74-9bdb-75e440d4a580,11,adaptive,0.8129395972980568,0.661055326461792,0.36701173911602,-0.2270299448933368,"[0.001368788885883987, 0.296, 8.5, 81.63, 0, 0, 0, 0.47058823529411764]","[0.0004370766400825232, 0.9035, 17.666666666666668, 64.71, 0, 0, 0, 0.3018867924528302]"
675cf75e3c237ff931f4a43e,0f2e6e75-1ad5-4a74-9bdb-75e440d4a580,12,adaptive,0.3652207362421719,0.8502523899078369,0.6074753148354479,-0.8634146628042958,"[0.0008296311134472489, 0.0516, 8.0, 106.67, 0, 0, 0, 0.375]","[0.0004811169928871095, 0.8625, 15.0, 57.77, 0, 0, 0, 0.3]"
675cf75e3c237ff931f4a43e,0f2e6e75-1ad5-4a74-9bdb-75e440d4a580,13,adaptive,0.464232167281324,0.8696252703666687,-0.2815307738947743,0.3330784919317799,"[0.0008075851947069168, 0.4902, 10.5, 88.23, 0, 0, 0, 0.42857142857142855]","[0.0007522961823269725, 0, 18.0, 64.71, 0, 0, 0, 0.3888888888888889]"
675cf75e3c237ff931f4a43e,0f2e6e75-1ad5-4a74-9bdb-75e440d4a580,14,adaptive,0.73961131337163,0.6111733913421631,-0.1284050396164791,-0.7553175977831239,"[0.00046268297592177987, -0.5574, 7.5, 75.2, 0, 0, 0, 0.26666666666666666]","[0.00038853660225868225, 0.7574, 11.333333333333334, 61.63, 0, 0, 0, 0.29411764705882354]"
675cf75e3c237ff931f4a43e,0f2e6e75-1ad5-4a74-9bdb-75e440d4a580,15,adaptive,0.5483446016200865,0.5971955060958862,0.1126000245388648,0.0739481061625926,"[0.000670264009386301, 0, 7.0, 59.3, 0, 0, 0, 0.42857142857142855]","[0.0014203265309333801, 0.296, 15.5, 57.77, 0, 0, 0, 0.3548387096774194]"
675cf75e3c237ff931f4a43e,0f2e6e75-1ad5-4a74-9bdb-75e440d4a580,16,adaptive,0.6588280628969287,0.5821315050125122,0.768859818295097,0.0692997778361828,"[0.00039117512642405927, -0.3182, 10.0, 71.31, 0, 0, 0, 0.3]","[0.0006335966172628105, 0.4588, 20.5, 53.71, 0, 0, 0, 0.34146341463414637]"
665e2d0a6eba582f0b13ce9b,efe67ce7-2da6-41e4-9c36-e2a7a3b24f59,1,static,0.7854689534692513,0.6888488531112671,,0.2401469336589908,"[0.001984052360057831, 0.296, 7.5, 90.26, 0, 0, 0, 0.26666666666666666]","[0.002493670443072915, 0.8687, 11.0, 82.65, 0, 0, 0, 0.3333333333333333]"
665e2d0a6eba582f0b13ce9b,efe67ce7-2da6-41e4-9c36-e2a7a3b24f59,2,static,0.7069906036959088,0.731189489364624,0.6665783719180206,0.7435013881849599,"[0.8858531713485718, 0.25, 22.0, 92.46, 0, 0, 0, 0.45454545454545453]","[0.000494658132083714, 0.802, 13.0, 76.72, 0, 0, 0, 0.38461538461538464]"
665e2d0a6eba582f0b13ce9b,efe67ce7-2da6-41e4-9c36-e2a7a3b24f59,3,static,0.6019968461782091,0.8342843055725098,-0.2583757819629082,-0.6602551763940891,"[0.0008497239905409515, 0.4019, 6.5, 91.27, 0, 0, 0, 0.38461538461538464]","[0.0005052487831562757, 0.9083, 11.0, 70.5, 0, 0, 0, 0.24242424242424243]"
665e2d0a6eba582f0b13ce9b,efe67ce7-2da6-41e4-9c36-e2a7a3b24f59,4,static,0.6914772185195565,0.8525403738021851,-0.4548129085771972,0.4376179334766119,"[0.00040060386527329683, 0.3612, 11.0, 69.79, 0, 0, 0, 0.45454545454545453]","[0.0014509290922433138, 0.2484, 16.5, 74.19, 0, 0, 0, 0.36363636363636365]"
665e2d0a6eba582f0b13ce9b,efe67ce7-2da6-41e4-9c36-e2a7a3b24f59,5,static,0.3120933201971276,0.6683944463729858,0.5293928139577257,-0.2203098619642687,"[0.9796594381332397, -0.296, 13.0, 93.14, 0, 0, 0, 0.6153846153846154]","[0.00044805777724832296, 0.6239, 12.25, 65.73, 0, 0, 0, 0.32653061224489793]"
665e2d0a6eba582f0b13ce9b,efe67ce7-2da6-41e4-9c36-e2a7a3b24f59,6,static,0.6377700702401415,0.9518928527832032,0.0373217935637724,-0.2382597185726842,"[0.00038944941479712725, 0.4404, 6.0, 49.48, 0, 0, 0, 0.3333333333333333]","[0.0008804405224509537, 0.9627, 11.666666666666666, 87.72, 0, 0, 0, 0.22857142857142856]"
665e2d0a6eba582f0b13ce9b,efe67ce7-2da6-41e4-9c36-e2a7a3b24f59,7,static,0.722979749710478,0.8679667711257935,-0.421409160239466,-0.5497125811667392,"[0.00039738923078402877, 0, 10.5, 78.75, 0, 0, 0, 0.42857142857142855]","[0.0007419493631459773, 0.8957, 19.666666666666668, 36.59, 0, 0, 0, 0.288135593220339]"
665e2d0a6eba582f0b13ce9b,efe67ce7-2da6-41e4-9c36-e2a7a3b24f59,8,static,0.6497304940912703,0.7813900709152222,-0.6721247359078002,0.2433828252782179,"[0.0005546918837353587, 0.8834, 7.0, 99.23, 0, 0, 0, 0.19047619047619047]","[0.019747866317629814, 0.8537, 12.666666666666666, 86.71, 0, 0, 0, 0.3157894736842105]"
665e2d0a6eba582f0b13ce9b,efe67ce7-2da6-41e4-9c36-e2a7a3b24f59,9,static,0.5,0.8080074191093445,0.3642964092612801,-0.4430507429913224,"[0.21694576740264893, 0.3612, 2.0, 120.21, 0, 0, 0, 0.5]","[0.0008428575820289552, 0.9253, 10.333333333333334, 72.12, 0, 0, 0, 0.2903225806451613]"
665e2d0a6eba582f0b13ce9b,efe67ce7-2da6-41e4-9c36-e2a7a3b24f59,10,static,0.7063461340751215,0.4160111546516418,0.5807004432166377,-0.9841844255344924,"[0.09365838021039963, 0.4404, 11.0, 95.17, 0, 0, 0, 0.36363636363636365]","[0.0004982142709195614, 0.9036, 10.5, 45.12, 0, 0, 0, 0.21428571428571427]"
665e2d0a6eba582f0b13ce9b,efe67ce7-2da6-41e4-9c36-e2a7a3b24f59,11,static,0.7265984770698191,0.8690977096557617,-0.1355025553588253,0.1192734294342243,"[0.0005395786138251424, 0.4173, 16.0, 98.55, 0, 0, 0, 0.5]","[0.0006534131243824959, 0.8777, 16.333333333333332, 73.88, 0, 0, 0, 0.30612244897959184]"
665e2d0a6eba582f0b13ce9b,efe67ce7-2da6-41e4-9c36-e2a7a3b24f59,12,static,0.5417848263986887,0.6599827408790588,-0.1988986734938993,-0.890574257106719,"[0.6451351046562195, 0.0772, 10.0, 61.33, 0, 0, 0, 0.2]","[0.0009291830356232822, 0.9442, 13.333333333333334, 52.15, 0, 0, 0, 0.3]"
665e2d0a6eba582f0b13ce9b,efe67ce7-2da6-41e4-9c36-e2a7a3b24f59,13,static,0.5324315833831577,0.7136531472206116,0.7471337057736934,-0.4292519070905278,"[0.8526027798652649, 0.3612, 7.0, 81.29, 0, 0, 0, 0.2857142857142857]","[0.0029853812884539366, 0.9323, 14.0, 51.14, 0, 0, 0, 0.35714285714285715]"
665e2d0a6eba582f0b13ce9b,efe67ce7-2da6-41e4-9c36-e2a7a3b24f59,14,static,0.5,0.5800552368164062,0.8006074315041224,-0.8633785485888794,"[0.9955641031265259, 0.4404, 1.0, 36.62, 0, 0, 0, 0]","[0.0004552013415377587, 0.9612, 13.666666666666666, 42.07, 0, 0, 0, 0.2926829268292683]"
665e2d0a6eba582f0b13ce9b,efe67ce7-2da6-41e4-9c36-e2a7a3b24f59,15,static,0.5,0.6174160242080688,0.8095445806269415,-0.9727812048216702,"[0.4343340992927551, 0.4019, 3.0, 119.19, 0, 0, 0, 0.6666666666666666]","[0.0006066825590096414, 0.975, 12.75, 41.06, 0, 0, 0, 0.1568627450980392]"
665e2d0a6eba582f0b13ce9b,efe67ce7-2da6-41e4-9c36-e2a7a3b24f59,16,static,0.2391526061108432,0.6234404444694519,0.7568215650176428,-0.7056273412000909,"[0.6521897315979004, 0.6369, 5.0, 83.32, 0, 0, 0, 0.2]","[0.00048063520807772875, 0.9259, 18.666666666666668, 39.63, 0, 0, 0, 0.25]"
665e2d0a6eba582f0b13ce9b,efe67ce7-2da6-41e4-9c36-e2a7a3b24f59,17,static,0.5,0.7437193393707275,0.5221011419165108,-0.8254735152129486,"[0.3880661427974701, 0.4019, 3.0, 119.19, 0, 0, 0, 0.6666666666666666]","[0.0005875962087884545, 0.7177, 10.333333333333334, 33.41, 0, 0, 0, 0.2903225806451613]"
665e2d0a6eba582f0b13ce9b,efe67ce7-2da6-41e4-9c36-e2a7a3b24f59,18,static,0.3962948460621585,0.6790502667427063,0.5630218481767855,-0.7470314235240769,"[0.4449782073497772, 0.1779, 5.0, 83.32, 0, 0, 0, 0.6]","[0.0004310268850531429, 0.9552, 16.666666666666668, 47.79, 0, 0, 0, 0.28]"
665e2d0a6eba582f0b13ce9b,efe67ce7-2da6-41e4-9c36-e2a7a3b24f59,19,static,0.5,0.6967057585716248,0.6631273462464408,-0.6917689710224078,"[0.9954698085784912, 0.4019, 1.0, 121.22, 0, 0, 0, 0]","[0.00045065375161357224, 0.9359, 12.75, 47.79, 0, 0, 0, 0.3333333333333333]"
665e2d0a6eba582f0b13ce9b,efe67ce7-2da6-41e4-9c36-e2a7a3b24f59,20,static,0.4682180639019758,0.6033742427825928,-0.6888801792887147,0.7884352219641895,"[0.9969147443771362, 0.0066, 14.0, 100.58, 0, 0, 0, 0.5]","[0.0005519149708561599, 0.8313, 16.333333333333332, 74.49, 0, 0, 0, 0.3469387755102041]"
